,Time,FRET,Error,Enzyme,Replicate,RNA
330,366.4774737,0.191981876,0,1.00E-05,1,1.00E-07
331,366.4774737,0.16225023,0,1.00E-05,1,1.00E-07
332,366.4774737,0.195724401,0,1.00E-05,1,1.00E-07
333,366.4774737,0.218720754,0,1.00E-05,1,1.00E-07
334,488.6366316,0.083183847,0,1.00E-05,1,1.00E-07
335,488.6366316,0.086913186,0,1.00E-05,1,1.00E-07
336,488.6366316,0.10818724,0,1.00E-05,1,1.00E-07
337,488.6366316,0.111485499,0,1.00E-05,1,1.00E-07
338,610.7957895,0.039723966,0,1.00E-05,1,1.00E-07
339,610.7957895,0.056043649,0,1.00E-05,1,1.00E-07
340,610.7957895,0.070587245,0,1.00E-05,1,1.00E-07
341,610.7957895,0.07709799,0,1.00E-05,1,1.00E-07
342,732.9549474,0.039380493,0,1.00E-05,1,1.00E-07
343,732.9549474,0.015111161,0,1.00E-05,1,1.00E-07
344,732.9549474,0.083615052,0,1.00E-05,1,1.00E-07
345,732.9549474,0.064615758,0,1.00E-05,1,1.00E-07
346,855.1141053,0.013689607,0,1.00E-05,1,1.00E-07
347,855.1141053,0.012394844,0,1.00E-05,1,1.00E-07
348,855.1141053,0.074042902,0,1.00E-05,1,1.00E-07
349,855.1141053,0.073114347,0,1.00E-05,1,1.00E-07
350,977.2732632,0.006277796,0,1.00E-05,1,1.00E-07
351,977.2732632,0.000965034,0,1.00E-05,1,1.00E-07
352,977.2732632,0.065133167,0,1.00E-05,1,1.00E-07
353,977.2732632,0.065985808,0,1.00E-05,1,1.00E-07
354,1099.432421,0.003199747,0,1.00E-05,1,1.00E-07
355,1099.432421,0.023772324,0,1.00E-05,1,1.00E-07
356,1099.432421,0.073939098,0,1.00E-05,1,1.00E-07
357,1099.432421,0.08618684,0,1.00E-05,1,1.00E-07
358,1221.591579,0.032710386,0,1.00E-05,1,1.00E-07
359,1221.591579,0.089977387,0,1.00E-05,1,1.00E-07
360,1221.591579,0.070315512,0,1.00E-05,1,1.00E-07
361,1221.591579,0.086127902,0,1.00E-05,1,1.00E-07
362,1343.750737,0.008090637,0,1.00E-05,1,1.00E-07
363,1343.750737,0.01098728,0,1.00E-05,1,1.00E-07
364,1343.750737,0.075138155,0,1.00E-05,1,1.00E-07
365,1343.750737,0.092872085,0,1.00E-05,1,1.00E-07
366,1465.909895,0.050178729,0,1.00E-05,1,1.00E-07
367,1465.909895,0.030747048,0,1.00E-05,1,1.00E-07
368,1465.909895,0.084054047,0,1.00E-05,1,1.00E-07
369,1465.909895,0.081455291,0,1.00E-05,1,1.00E-07
370,1588.069053,0.088917192,0,1.00E-05,1,1.00E-07
371,1588.069053,0.018982441,0,1.00E-05,1,1.00E-07
372,1588.069053,0.082453672,0,1.00E-05,1,1.00E-07
373,1588.069053,0.973962816,0,1.00E-05,1,1.00E-07
374,1710.228211,0.053571364,0,1.00E-05,1,1.00E-07
375,1710.228211,0.016291572,0,1.00E-05,1,1.00E-07
376,1710.228211,0.092022549,0,1.00E-05,1,1.00E-07
377,1710.228211,0.10060164,0,1.00E-05,1,1.00E-07
378,1832.387368,0.015035685,0,1.00E-05,1,1.00E-07
379,1832.387368,0,0,1.00E-05,1,1.00E-07
380,1832.387368,0.071396534,0,1.00E-05,1,1.00E-07
381,1832.387368,0.070255686,0,1.00E-05,1,1.00E-07
